tmdb_id,imdb_id,title,release_date,language,rating_tmdb,rating_imdb,votes_imdb,revenue,director,cast,release_year
38677,tt1582466,Adhurs,13-01-2010,te,6.1,6.8,3574,0,V. V. Vinayak,"N.T. Rama Rao Jr., Nayanthara, Brahmanandam, Sheela Kaur, M. S. Narayana",2010
39095,tt0986329,Mungaru Male,15-12-2006,kn,7.3,8.4,4253,7800000,Yogaraj Bhat,"Anant Nag, Ganesh, Pooja Gandhi, Sudha Belawadi, Padmaja Rao",2006
39817,tt1047459,Religion,08-06-2007,hi,5.7,8,1240,0,Bhavna Talwar,"Pankaj Kapur, Supriya Pathak, Hrishitaa Bhatt, Pankaj Tripathi, K.K. Raina",2007
40571,tt1573478,Paleri Manikyam: Oru Pathirakolapathakathinte Katha,05-12-2009,ml,7.333,7.6,2160,0,Ranjith,"Mammootty, Mythili, Shweta Menon, Gowri Munjal, Sreenivasan",2009
40617,tt1526875,Abhiyum Naanum,19-12-2008,ta,7.9,7.6,1817,0,Radha Mohan,"Trisha Krishnan, Prakash Raj, Ganesh Venkatraman, Aishwarya Bhaskar, Prithviraj Sukumaran",2008
40777,tt1667838,I Hate Luv Storys,30-06-2010,hi,5.9,5.7,9206,12000000,Punit Malhotra,"Imran Khan, Sonam Kapoor Ahuja, Sammir Dattani, Samir Soni, Bruna Abdullah",2010
40909,tt0858492,Vikramarkudu,23-06-2006,te,6.529,7.7,5342,0,S. S. Rajamouli,"Ravi Teja, Baby Neha, Anushka Shetty, Ajay, Vineet Kumar",2006
41109,tt1285241,Don 2,23-12-2011,hi,6.952,7.1,61868,2900000,Farhan Akhtar,"Shah Rukh Khan, Priyanka Chopra Jonas, Boman Irani, Kunal Kapoor, Lara Dutta",2011
41114,tt1465493,Hum Tum Aur Ghost,26-03-2010,hi,4.9,4.9,765,680000,Kabeer Kaushik,"Arshad Warsi, Dia Mirza, Sandhya Mridul, Boman Irani, Shernaz Patel",2010
41188,tt0805184,Bhagam Bhag,22-12-2006,hi,6.6,6.7,17416,15071000,Priyadarshan,"Akshay Kumar, Govinda, Paresh Rawal, Lara Dutta, Jackie Shroff",2006
41337,tt1582524,Kedi,11-02-2010,te,4.438,4.6,380,0,Kiran Kumar,"Nagarjuna Akkineni, Mamta Mohandas, Anushka Shetty, Brahmanandam, Sayaji Shinde",2010
41511,tt1120897,Dhan Dhana Dhan Goal,23-11-2007,hi,5.071,5.2,3087,0,Vivek Agnihotri,"John Abraham, Bipasha Basu, Arshad Warsi, Boman Irani, Dalip Tahil",2007
41517,tt1562871,Ra.One,24-10-2011,hi,5.708,5,51598,35911689,Anubhav Sinha,"Shah Rukh Khan, Arjun Rampal, Kareena Kapoor Khan, Armaan Verma, Tom Wu",2011
42323,tt1629391,Tere Bin Laden,16-07-2010,hi,6.4,7.2,11104,0,Abhishek Sharma,"Ali Zafar, Pradhuman Singh, Sugandha Garg, Nikhil Ratnaparkhi, Piyush Mishra",2010
42966,tt1395054,Once Upon a Time in Mumbaai,30-07-2010,hi,6.672,7.4,21017,8300000,Milan Luthria,"Ajay Devgn, Emraan Hashmi, Kangana Ranaut, Prachi Desai, Randeep Hooda",2010
43216,tt1455816,Prince,09-04-2010,hi,5.2,4.5,2547,0,Kookie Gulati,"Vivek Oberoi, Aruna Shields, Nandana Sen, Sanjay Kapoor, Neeru Bajwa",2010
43665,tt1492872,Hide & Seek,15-01-2010,hi,5.7,4.3,257,0,Shawn Arranha,"Purab Kohli, Arjan Bajwa, Mrinalini Sharma, Ayaz Khan, Sameer Kochhar",2010
44248,tt1509732,Aisha,06-08-2010,hi,5,5.1,4612,0,Rajshree Ojha,"Sonam Kapoor Ahuja, Abhay Deol, Cyrus Sahukar, Arunoday Singh, Ira Dubey",2010
44566,tt1499201,Anjaana Anjaani,24-09-2010,hi,6,5.8,7998,5900000,Siddharth Anand,"Priyanka Chopra Jonas, Ranbir Kapoor, Zayed Khan, Vishal Malhotra, Joy Sengupta",2010
44613,tt1606267,Lafangey Parindey,20-08-2010,hi,5.9,5.3,2412,5000000,Pradeep Sarkar,"Neil Nitin Mukesh, Deepika Padukone, Kay Kay Menon, Piyush Mishra, Namit Das",2010
44749,tt1375789,Race 2,25-01-2013,hi,5.5,5.4,18405,0,Abbas Alibhai Burmawalla,"Saif Ali Khan, John Abraham, Deepika Padukone, Jacqueline Fernandez, Anil Kapoor",2013
44827,tt0824316,Dor,22-09-2006,hi,7.4,7.9,6464,0,Nagesh Kukunoor,"Ayesha Takia, Shreyas Talpade, Gul Panag, Girish Karnad, Prateeksha Lonkar",2006
44910,tt1292642,Allah Ke Banday,26-11-2010,hi,7,5.9,379,0,Faruk Kabir,"Sharman Joshi, Faruk Kabir, Naseeruddin Shah",2010
44972,tt1428459,We Are Family,03-09-2010,hi,5.684,5.7,4300,0,Siddharth P. Malhotra,"Arjun Rampal, Kajol, Kareena Kapoor Khan, Aanchal Munjal, Diya Sonecha",2010
44977,tt1833673,Dhoom 3,19-12-2013,hi,6.028,5.4,53198,91000000,Vijay Krishna Acharya,"Aamir Khan, Abhishek Bachchan, Katrina Kaif, Uday Chopra, Jackie Shroff",2013
46370,tt0953306,Anwar,12-01-2007,hi,5.9,6.5,1263,0,Manish Jha,"Siddharth Koirala, Nauheed Cyrusi, Manisha Koirala, Vijay Raaz, Rajpal Yadav",2007
46371,tt0493437,Apna Sapna Money Money,10-11-2006,hi,5.184,5.5,2524,0,Sangeeth Sivan,"Riteish Deshmukh, Shreyas Talpade, Suniel Shetty, Jackie Shroff, Celina Jaitly",2006
46378,tt1620697,Bhavnao Ko Samjho,15-01-2010,hi,4,3.2,121,0,Sunil Pal,"Sunil Pal, Raju Srivastava, Ahsaan Qureshi, Johny Lever, Shakeel Siddiqui",2010
46379,tt0457802,The Blue Umbrella,10-08-2007,hi,6.5,7.3,2293,0,Vishal Bhardwaj,"Shreya Sharma, Pankaj Kapur, Deepak Dobriyal, Rahul Kumar, Paramjit Singh Kakran",2007
46381,tt1083447,Buddha Mar Gaya,17-08-2007,hi,4.2,2.9,450,0,Rahul Rawail,"Anupam Kher, Pratima Kazmi, Manoj Joshi, Jayant Gadekar, Prem Chopra",2007
46386,tt0808306,Honeymoon Travels Pvt. Ltd.,23-02-2007,hi,5.321,6.1,3166,2500000,Reema Kagti,"Abhay Deol, Minissha Lamba, Kay Kay Menon, Raima Sen, Boman Irani",2007
46404,tt0920464,Manorama Six Feet Under,21-09-2007,hi,6.5,7.5,9626,4500000,Navdeep Singh,"Abhay Deol, Gul Panag, Raima Sen, Vinay Pathak, Sarika",2007
46405,tt1288644,Mere Khwabon Mein Jo Aaye,06-02-2009,hi,5.5,5.1,122,0,Madhureeta Anand,"Randeep Hooda, Raima Sen, Arbaaz Khan, Ashwini Kalsekar, Javed Akhtar",2009
46408,tt1126516,Money Hai Toh Honey Hai,25-07-2008,hi,4,2.9,716,0,Ganesh Acharya,"Govinda, Manoj Bajpayee, Aftab Shivdasani, Upen Patel, Celina Jaitly",2008
46409,tt0860454,MP3: Mera Pehla Pehla Pyaar,08-06-2007,hi,5.731,7,2467,0,Robby Grewal,"Ruslaan Mumtaz, Hazel Crowney, Manoj Pahwa, Gaurav Gera, Kanwaljit Singh",2007
46411,tt1228726,Mr. Black Mr. White,02-05-2008,hi,3.5,3.4,296,0,Deepak S. Shivdasani,"Suniel Shetty, Arshad Warsi, Sadashiv Amrapurkar, Vrajesh Hirjee, Manoj Joshi",2008
46412,tt1287847,Mukhbiir,22-08-2008,hi,7,6.9,460,0,Mani Shankar,"Sammir Dattani, Raima Sen, Rahul Dev, Om Puri, Alok Nath",2008
46417,tt0845535,Shakalaka Boom Boom,06-04-2007,hi,4.3,2.6,776,0,Suneel Darshan,"Bobby Deol, Celina Jaitly, Kangana Ranaut, Upen Patel, Asrani",2007
46424,tt0995823,Khoya Khoya Chand,07-12-2007,hi,6,6.3,605,0,Sudhir Mishra,"Shiney Ahuja, Soha Ali Khan, Rajat Kapoor, Sonya Jehan, Rajendra Sethi",2007
46426,tt0819810,Traffic Signal,07-02-2007,hi,5.667,6.6,1855,0,Madhur Bhandarkar,"Kunal Khemu, Neetu Chandra, Konkona Sen Sharma, Ranvir Shorey, Upendra Limaye",2007
46432,tt0833561,Woh Lamhe,26-09-2006,hi,5.4,6.5,1743,0,Mohit Suri,"Kangana Ranaut, Shiney Ahuja, Shaad Randhawa, Masumeh Makhija, Purab Kohli",2006
46618,tt0485522,Umrao Jaan,02-11-2006,hi,8.1,5.4,2164,0,J. P. Dutta,"Aishwarya Rai Bachchan, Shabana Azmi, Suniel Shetty, Abhishek Bachchan, Bikram Saluja",2006
48184,tt0419468,Baabul,08-12-2006,hi,6.1,5.4,3842,0,Ravi Chopra,"Amitabh Bachchan, Rani Mukerji, Hema Malini, Salman Khan, John Abraham",2006
48826,tt1322257,Jhootha Hi Sahi,22-10-2010,hi,4.8,6.2,2153,0,Abbas Tyrewala,"Paakhi A. Tyrewala, John Abraham, Manasi Scott, Raghu Ram",2010
49028,tt1664809,Rakht Charitra,21-10-2010,hi,6.9,7.6,5131,0,Ram Gopal Varma,"Vivek Oberoi, Shatrughan Sinha, Abhimanyu Singh, Sushant Singh, Radhika Apte",2010
50099,tt1578261,Break Ke Baad,25-11-2010,hi,5.63,5.2,4852,427628,Danish Aslam,"Imran Khan, Deepika Padukone, Shahana Goswami, Sharmila Tagore, Lillete Dubey",2010
50777,tt1637691,Khelein Hum Jee Jaan Sey,03-12-2010,hi,5.9,5.8,1463,0,Ashutosh Gowariker,"Abhishek Bachchan, Deepika Padukone, Sikandar Kher, Maninder Singh, Feroz Wahid Khan",2010
50889,tt2511496,Cyanide,08-01-2006,kn,5,8.7,910,0,A. M. R. Ramesh,"Avinash, Malavika Avinash, Usha Bhandary, Suresh Heblikar, Bank Janardhan",2006
51728,tt1753640,Crook,08-10-2010,hi,4.563,5.1,2482,1800000,Mohit Suri,"Emraan Hashmi, Neha Sharma, Arjan Bajwa, Gulshan Grover, Smiley Suri",2010
52394,tt1612573,Rokkk,05-03-2010,hi,4,4.4,170,0,Rajesh Ranshinge,"Tanushree Dutta, Sachin Khedekar, Udita Goswami, Nishigandha Wad, Murali Sharma",2010
52522,tt1603362,Prasthanam,16-04-2010,te,6.2,8.4,3604,0,Deva Katta,"Sharwanand, Sai Kumar, Sundeep Kishan, Pavitra Lokesh, Madhusudhan Rao",2010
52696,tt1610452,Band Baaja Baaraat,10-12-2010,hi,6.654,7.2,19492,7400000,Maneesh Sharma,"Ranveer Singh, Anushka Sharma, Neeraj Sood, Manmeet Singh, Revant Shergill",2010
53120,tt1649760,The Film Emotional Atyachar,03-09-2010,hi,7,6.2,326,0,Akshay Shere,"Nassar Abdulla, Mohit Ahlawat, Snehal Dabi, Shubha Khote, Ravi Kishan",2010
53283,tt1738293,Khichdi: The Movie,01-10-2010,hi,7,7.3,3293,0,Aatish Kapadia,"Anang Desai, Rajeev Mehta, Supriya Pathak, JD Majethia, Nimisha Vakharia",2010
53284,tt1714832,Do Dooni Chaar,08-10-2010,hi,6.828,7.5,6227,0,Habib Faisal,"Rishi Kapoor, Neetu Singh, Aditi Vasudev, Archit Krishna, Supriya Shukla",2010
53569,tt1734110,No One Killed Jessica,07-01-2011,hi,6.813,7.2,13174,634297,Raj Kumar Gupta,"Rani Mukerji, Vidya Balan, Myra Karn, Neil Bhoopalam, Mohammed Zeeshan Ayyub",2011
53590,tt0813996,Alag,16-06-2006,hi,4.636,3.7,1512,0,Ashu Trikha,"Akshay Kapoor, Dia Mirza, Yatin Karyekar, Jayant Kripalani, Mukesh Tiwari",2006
53804,tt1431122,No Problem,10-12-2010,hi,4.1,4.6,3438,0,Anees Bazmee,"Sanjay Dutt, Akshaye Khanna, Kangana Ranaut, Anil Kapoor, Paresh Rawal",2010
53877,tt1228931,Kuruvi,03-05-2008,ta,4.5,4.3,5425,0,Dharani,"Vijay, Trisha Krishnan, Suman Talwar, Manivannan, Ashish Vidhyarthi",2008
53880,tt0910869,E,21-10-2006,ta,5.75,6.2,460,0,S. P. Jananathan,"Jiiva, Nayanthara, Pasupathy, Ashish Vidhyarthi, Karunas",2006
53883,tt1922545,Anjathe,14-02-2008,ta,6.735,8.1,2682,0,Mysskin,"Narain, Prasanna, Ajmal Ameer, Vijayalakshmi Agathiyan, Pandiarajan",2008
54081,tt1708453,Aakrosh,01-10-2010,hi,7,7,4493,0,Priyadarshan,"Ajay Devgn, Akshaye Khanna, Bipasha Basu, Reema Sen, Paresh Rawal",2010
54142,tt1388903,Mirch,26-09-2010,hi,2.9,6.5,1020,0,Vinay Shukla,"Ila Arun, Prem Chopra, Tisca Chopra, Shahana Goswami, Boman Irani",2010
54389,tt1308015,Saroja,05-09-2008,ta,6.8,7.1,1631,0,Venkat Prabhu,"Shiva, S.P.B. Charan, Premji Amaran, Vaibhav, Prakash Raj",2008
54639,tt1773109,Yamla Pagla Deewana,14-01-2011,hi,5.4,5.8,4913,0,Samir Karnik,"Dharmendra, Sunny Deol, Bobby Deol, Kulraj Randhawa, Anupam Kher",2011
54757,tt1582546,Maryada Ramanna,23-07-2010,te,7.167,7.5,3654,0,S. S. Rajamouli,"Sunil Varma, Saloni Aswani, Nagineedu Vellanki, Supreet, Prabhakar",2010
54890,tt1433810,Dhobi Ghat,21-01-2010,hi,6.4,7,14284,0,Kiran Rao,"Prateik Smita Patil, Monica Dogra, Kriti Malhotra, Aamir Khan, Danish Husain",2010
55274,tt1610418,Prem Kaa Game,26-03-2010,hi,0,3.4,258,0,Ashok Kheny,"Salman Khan, Arbaaz Khan, Tara Sharma, Madhuri Bhattacharya, Malaika Arora",2010
55283,tt1613040,Leader,19-02-2010,te,6.3,8,6088,1458709,Sekhar Kammula,"Rana Daggubati, Harsha Vardhan, Priya Anand, Subbaraju, Kota Srinivasa Rao",2010
55386,tt1727496,Dil Toh Baccha Hai Ji,28-01-2011,hi,6.043,5.9,4567,5700000,Madhur Bhandarkar,"Ajay Devgn, Emraan Hashmi, Omi Vaidya, Shazahn Padamsee, Shruti Haasan",2011
56534,tt1558578,Knock Out,15-10-2010,hi,6.537,6.1,2508,0,Mani Shankar,"Sanjay Dutt, Irrfan Khan, Kangana Ranaut, Gulshan Grover, Sushant Singh",2010
56897,tt1773015,Phas Gaye Re Obama,01-11-2010,hi,7.178,7.5,6339,3061870,Subhash Kapoor,"Rajat Kapoor, Manu Rishi Chadha, Neha Dhupia, Sanjay Mishra, Amole Gupte",2010
56901,tt1754920,Yeh Saali Zindagi,04-02-2011,hi,5.6,7.4,4854,0,Sudhir Mishra,"Irrfan Khan, Aditi Rao Hydari, Chitrangada Singh, Arunoday Singh, Saurabh Shukla",2011
56986,tt1582519,Khaleja,07-10-2010,te,7.263,7.6,10976,3008442,Trivikram Srinivas,"Mahesh Babu, Shafi, Prakash Raj, Rao Ramesh, Anushka Shetty",2010
56996,tt0954914,Athidhi,18-10-2007,te,5.8,5.6,2429,4211819,Surender Reddy,"Mahesh Babu, Amrita Rao, Brahmanandam, Nassar, Ravi Prakash",2007
57734,tt1533748,Orange,25-11-2010,te,6.455,6.7,4558,0,Bhaskar,"Ram Charan, Genelia D'Souza, Prabhu, Prakash Raj, Brahmanandam",2010
58046,tt1189006,Toonpur Ka Superrhero,24-12-2010,hi,4.692,4.9,5170,0,Kireet Khurana,"Ajay Devgn, Kajol, Tanuja Samarth, Sanjay Mishra, Sanjay Dutt",2010
59008,tt1577050,Fired,29-01-2010,hi,4.5,4.4,335,0,Sajit Warrier,"Rahul Bose, Dinesh Lamba, Nassar Abdulla, Militza Radmilovic, Sandeep Sharma",2010
59258,tt1090650,Dhokha,31-08-2007,hi,7,6.2,525,0,Pooja Bhatt,"Tulip Joshi, Aushima Sawhney, Gulshan Grover, Muzamil Ibrahim, Anupam Kher",2007
59262,tt1454461,Ek: The Power of One,27-03-2009,hi,4.143,4.7,434,0,Sangeeth Sivan,"Bobby Deol, Shriya Saran, Kulbhushan Kharbanda, Sachin Khedekar, Sanjay Mishra",2009
59267,tt0456481,Jaan-E-Mann,20-10-2006,hi,5.449,6.1,9782,5100000,Shirish Kunder,"Salman Khan, Akshay Kumar, Preity Zinta, Anupam Kher, Nawab Shah",2006
59872,tt1451409,Pokkiri,11-01-2007,ta,6.8,7.6,14904,0,Prabhu Deva,"Vijay, Asin Thottumkal, Prakash Raj, Napoleon, Nassar",2007
59903,tt1596723,Click,19-02-2010,hi,4.292,3.6,399,0,Sangeeth Sivan,"Shreyas Talpade, Sadha, Sneha Ullal, Rehan Khan, Chunky Panday",2010
59904,tt0995827,The Train: Some Lines Shoulder Never Be Crossed...,08-06-2007,hi,3.5,4.5,1324,0,Raksha Mistry,"Emraan Hashmi, Sayali Bhagat, Rajat Bedi, Rajesh Khattar, Aditi Bhatia",2007
60039,tt1814619,Aashiqui.in,11-02-2011,hi,10,3.8,67,0,Shankhadeep,"Ankitas, Dheeraj Miglani, Ishaan Manhaa",2011
60124,tt0814014,Apne,29-06-2007,hi,5.9,6.1,3824,0,Anil Sharma,"Dharmendra, Sunny Deol, Bobby Deol, Shilpa Shetty Kundra, Katrina Kaif",2007
60807,tt1579592,Kick,08-05-2009,te,6.757,7.9,6555,0,Surender Reddy,"Ravi Teja, Ileana D'Cruz, Shaam, Brahmanandam, Sayaji Shinde",2009
61202,tt1562872,Zindagi Na Milegi Dobara,15-07-2011,hi,7.612,8.2,95191,160000000,Zoya Akhtar,"Hrithik Roshan, Abhay Deol, Farhan Akhtar, Katrina Kaif, Kalki Koechlin",2011
61400,tt1720254,Thank You,08-04-2011,hi,5.042,4.9,6838,4100000,Anees Bazmee,"Akshay Kumar, Bobby Deol, Irrfan Khan, Suniel Shetty, Sonam Kapoor Ahuja",2011
63006,tt1618430,Dum Maaro Dum,22-04-2011,hi,5.618,6.2,4289,8400000,Rohan Sippy,"Abhishek Bachchan, Bipasha Basu, Rana Daggubati, Prateik Smita Patil, Aditya Pancholi",2011
63241,tt1809399,Utt Pataang,04-02-2011,hi,5,6,340,0,Srikanth V. Velagaleti,"Vinay Pathak, Mahie Gill, Saurabh Shukla, Mona Singh, Sanjay Mishra",2011
63414,tt1649303,Darling,23-04-2010,te,6.5,7.4,4809,0,A. Karunakaran,"Prabhas, Kajal Aggarwal, Prabhu, Tulasi, Ahuti Prasad",2010
63467,tt1629295,I Am,29-04-2011,hi,6.5,6.7,1095,0,Onir,"Rahul Bose, Nandita Das, Juhi Chawla Mehta, Sanjay Suri, Manisha Koirala",2011
63469,tt1666308,Golimaar,27-05-2010,te,6.778,6.2,888,0,Puri Jagannadh,"Gopichand, Priyamani, Roja Selvamani, Nassar, Prakash Raj",2010
63634,tt1965272,Velayudham,26-10-2011,ta,5.29,6.1,14286,0,Mohan Raja,"Vijay, Genelia D'Souza, Hansika Motwani, Saranya Mohan, Santhanam",2011
63636,tt0959285,Azhagiya Tamil Magan,08-11-2007,ta,5.1,5.2,4322,0,Bharathan,"Vijay, Shriya Saran, Namitha, Santhanam, Ashish Vidhyarthi",2007
63637,tt0769499,Aathi,15-01-2006,ta,5,4.4,3058,0,Ramana,"Vijay, Trisha Krishnan, Sai Kumar, Prakash Raj, Vivek",2006
63661,tt1999250,Singam Puli,04-03-2011,ta,5.15,4.4,270,0,Sai Ramani,"Jiiva, Divya Spandana, Honey Rose, Santhanam, Ponvannan",2011
63669,tt0955313,Pachaikili Muthucharam,16-02-2007,ta,5.8,6.3,681,0,Gautham Vasudev Menon,"R. Sarathkumar, Jyothika, Andrea Jeremiah, Milind Soman, VTV Ganesh",2007
63670,tt0455829,Vettaiyaadu Vilaiyaadu,25-08-2006,ta,7.1,7.9,8828,0,Gautham Vasudev Menon,"Kamal Haasan, Jyothika, Kamalinee Mukherjee, Lev Gorn, Prakash Raj",2006
63673,tt1034431,Bheema,15-01-2008,ta,5.5,5.7,1214,0,N. Linguswamy,"Vikram, Trisha Krishnan, Prakash Raj, Raghuvaran, Sampath Raj",2008
63675,tt1034053,Mozhi,23-02-2007,ta,7.6,8.1,2268,0,Radha Mohan,"Prithviraj Sukumaran, Prakash Raj, Jyothika, Swarnamalya, Brahmanandam",2007
63676,tt6447518,Velli Thirai,08-03-2008,ta,5.8,6.2,87,0,Viji,"Prithviraj Sukumaran, Prakash Raj, Gopika, Sarath Babu, M. S. Bhaskar",2008
63677,tt0963191,Poi,22-12-2006,ta,2,5.6,49,0,K. Balachander,"Uday Kiran, Vimala Raman, Geethu Mohandas, Prakash Raj, Avinash",2006
63683,tt1918927,Luv Ka The End,06-05-2011,hi,4.9,4.9,1830,0,Bumpy,"Shraddha Kapoor, Taha Shah Badussha, Errol Marks, Meherzan Mazda, Pushtii Shakti",2011
63811,tt0944233,Shankar Dada Zindabad,27-07-2007,te,4.4,5.3,1208,0,Prabhu Deva,"Chiranjeevi, Srikanth, Karishma Kotak, Sayaji Shinde, Brahmanandam",2007
63813,tt1382339,Santosh Subramaniam,11-04-2008,ta,7.1,7.6,2387,0,Mohan Raja,"Ravi Mohan, Genelia D'Souza, Prakash Raj, Sayaji Shinde, Geetha",2008
63817,tt0455545,Idhaya Thirudan,03-02-2006,ta,2.5,3.4,194,0,Saran,"Ravi Mohan, Kamna Jethmalani, Prakash Raj, Santhanam, Nassar",2006
63818,tt1034402,Pattiyal,17-02-2006,ta,7.5,7.2,521,3700000,Vishnu Varadhan,"Arya, Bharath Srinivasan, Pooja Umashankar, Padmapriya Janakiraman, Santhana Bharathi",2006
63821,tt1459034,Deepavali,09-02-2007,ta,5.1,5.9,578,0,Ezhil,"Ravi Mohan, Bhavana, Raghuvaran, Vijayakumar, Lal",2007
64501,tt1363125,Naughty @ 40,14-04-2011,hi,3,2.7,372,0,Jag Mundhra,"Govinda, Yuvika Chaudhary, Shakti Kapoor, Ameet Chana, Smita Jaykar",2011
64661,tt1695793,Love U... Mr. Kalakaar!,13-05-2011,hi,5.8,5.4,496,0,S. Manasvi,"Tusshar Kapoor, Amrita Rao, Ram Kapoor, Madhoo, Prem Chopra",2011
65518,tt1606376,Avan Ivan,17-06-2011,ta,5.841,6.4,1398,0,Bala,"G. M. Kumar, Vishal Krishna, Arya, R. K., Janani Iyer",2011
65521,tt1926313,Pyaar Ka Punchnama,20-05-2011,hi,6.793,7.6,23567,7200000,Luv Ranjan,"Kartik Aaryan, Raayo S. Bakhirta, Divyendu Sharma, Nushrratt Bharuccha, Sonnalli Seygall",2011
65956,tt0857381,I See You,29-12-2006,hi,5.8,4.4,1269,0,Vivek B Agrawal,"Arjun Rampal, Vipasha Agarwal, Boman Irani, Chunky Panday, Sonali Kulkarni",2006
66107,tt1169270,Don,20-12-2007,te,5.647,5.8,1833,0,Raghava Lawrence,"Nagarjuna Akkineni, Anushka Shetty, Raghava Lawrence, Nikita Thukral, Kota Srinivasa Rao",2007
66204,tt1941459,Azhagarsamiyin Kuthirai,12-05-2011,ta,6.333,7.3,284,0,Suseenthiran,"Appukutty, Saranya Mohan, Pirabhakaran, Advaitha, Soori",2011
66207,tt1712057,Vaanam,29-04-2011,ta,6,7.4,2195,0,Radha Krishna Jagarlamudi,"Silambarasan, Bharath Srinivasan, Anushka Shetty, Prakash Raj, Sonia Agarwal",2011
66213,tt7510220,Iruttu Araiyil Murattu Kuthu,04-05-2018,ta,4.3,4.2,995,0,Santhosh P. Jayakumar,"Gautham Ram Karthik, Vaibhavi Shandilya, Yashika Anand, Chandrika Ravi, Shah Ra",2018
66219,tt6448538,Seval,26-10-2008,ta,2,6.2,102,0,Hari,"Bharath Srinivasan, Poonam Bajwa, Simran, Vadivelu, Sampath Raj",2008
66223,tt6449706,Nepali,11-04-2008,ta,3.7,6.7,109,0,V. Z. Durai,"Bharath Srinivasan, Meera Jasmine, Prem, Sangeetha Krish, Ganeshkar",2008
66225,tt6423558,Aarumugam,25-09-2009,ta,7,4.8,46,0,Suresh Krissna,"Bharath Srinivasan, Priyamani, Saranya Mohan, Ramya Krishnan, Karunas",2009
66228,tt6449240,Muniyandi Vilangial Moonramandu,04-07-2008,ta,6,6,43,0,Thirumurugan,"Bharath Srinivasan, Poorna, Vadivelu, Ponvannan, L. Raja",2008
66233,tt4338888,Yuvan Yuvathi,26-08-2011,ta,2.5,3.6,84,0,G. N. R. Kumaravelan,"Bharath Srinivasan, Rima Kallingal, Santhanam, Sampath Raj, Mayilsamy",2011
66235,tt1617049,Chennai Kadhal,08-12-2006,ta,2,3.5,84,0,Vikraman,"Bharath Srinivasan, Genelia D'Souza, Radha Ravi, Brahmaji",2006
66491,tt1582584,Rama Rama Krishna Krishna,12-05-2010,te,4.7,5.5,588,0,Sriwass,"Ram Pothineni, Arjun Sarja, Priya Anand, Bindu Madhavi, Vineeth Radhakrishnan",2010
66500,tt8929664,Bommalattam,05-05-2008,ta,4.7,6,134,0,Bharathiraja,"Nana Patekar, Arjun Sarja, Rukmini Vijayakumar, Kajal Aggarwal, Vivek",2008
66504,tt6449342,Thiruvannamalai,19-12-2008,ta,5.5,5.4,64,500000,Perarasu,"Arjun Sarja, Pooja Gandhi, Perarasu, Karunas, Vaiyapuri",2008
66507,tt1365485,Marudhamalai,07-09-2007,ta,5,5.6,291,0,Suraj,"Arjun Sarja, Vadivelu, Meera Chopra, Raghuvaran, Sharan Preethi",2007
66841,tt1890513,Ragini MMS,13-05-2011,hi,4.6,5.1,3016,0,Pavan Kirpalani,"Kainaz Motivala, Rajkummar Rao, Rajat Kaul, Janice, Shernaza",2011
67109,tt1934231,Delhi Belly,01-07-2011,hi,7.063,7.6,34693,18035000,Abhinay Deo,"Imran Khan, Kunaal Roy Kapur, Vir Das, Shenaz Treasury, Poorna Jagannathan",2011
67181,tt6443042,Krishna - The Birth,27-08-2006,hi,10,8.4,157,0,Rajiv Chilaka,"Alka Amarkanth Dubey, Abhay Kumar, Joydeep Mukherji, Ramesh Rai, Dilip Sinha",2006
67635,tt2224902,Saguni,22-06-2012,ta,4.9,5.1,1546,0,Shankar Dayal.N,"Karthi, Pranitha Subhash, Santhanam, Prakash Raj, Kota Srinivasa Rao",2012
67893,tt1939654,Bheja Fry 2,17-06-2011,hi,4.235,4.8,1551,0,Sagar Ballary,"Vinay Pathak, Kay Kay Menon, Minissha Lamba, Rukhsar Rehman, Suresh Menon",2011
67902,tt2071405,Aha Naa Pellanta,02-03-2011,te,5.2,5.4,165,0,Veerabhadram,"Allari Naresh, Ritu Bharmecha, Anita Hassanandani Reddy, Srihari, Brahmanandam",2011
67973,tt1612611,Phoonk 2,16-04-2010,hi,4.9,3.2,598,0,Milind Gadagkar,"Sudeepa, Ahsaas Channa, Neeru Bajwa, Ashwini Kalsekar, Amit Sadh",2010
69389,tt1311638,Aegan,25-10-2008,ta,4.3,4.5,1975,500000,Raju Sundaram,"Ajith Kumar, Nayanthara, Navdeep, Pia Bajpiee, Jayaram",2008
69407,tt0442781,Varalaru,20-10-2006,ta,6.3,7.3,4098,500000,K. S. Ravikumar,"Ajith Kumar, Asin Thottumkal, Kaniha, Rajesh, Vijayan",2006
69412,tt0816605,Paramasivan,14-01-2006,ta,4.5,4.2,995,500000,P. Vasu,"Ajith Kumar, Laila, Vivek, Prakash Raj, Jayaram",2006
69433,tt1821536,Manikanda,05-05-2007,ta,3.2,4.4,66,500000,Selva,"Arjun Sarja, Jyothika, Uma Shankari, Pasupathy, Vadivelu",2007
69497,tt1400365,Sarvam,15-05-2009,ta,5.8,5.5,553,2000000,Vishnu Varadhan,"Arya, Trisha Krishnan, Indrajith Sukumaran, Anu Hasan, Prathap Pothan",2009
69504,tt1956697,Vettai,13-01-2012,ta,6.413,6.1,2746,0,N. Linguswamy,"R. Madhavan, Arya, Sameera Reddy, Amala Paul, Ashutosh Rana",2012
